mass_ratio,gamma,zeta_t,positive_frequency_integral,two_sided_integral
0.853,0.406,0.5545,0.004980436128880398,0.009960872257760796
0.853,0.406,0.5710000000000001,0.005028313705093541,0.010056627410187082
0.853,0.406,0.5875,0.005078082579084412,0.010156165158168824
0.853,0.406,0.6040000000000001,0.005129568115775372,0.010259136231550744
0.853,0.406,0.6205,0.005182613070818155,0.01036522614163631
0.853,0.406,0.637,0.005237075503550329,0.010474151007100658
0.853,0.406,0.6535000000000001,0.005292826984468044,0.010585653968936088
0.853,0.406,0.67,0.005349751049615261,0.010699502099230523
0.853,0.406,0.6865,0.005407741862924652,0.010815483725849303
0.853,0.406,0.7030000000000001,0.005466703054442407,0.010933406108884814
0.853,0.406,0.7195,0.005526546707932216,0.011053093415864431
0.853,0.406,0.736,0.005587192475829504,0.011174384951659008
0.853,0.406,0.7525000000000001,0.005648566803176513,0.011297133606353026
0.853,0.406,0.769,0.005710602245141737,0.011421204490283474
0.853,0.406,0.7855000000000001,0.005773236865175698,0.011546473730351395
0.853,0.406,0.802,0.005836413702868088,0.011672827405736176
0.853,0.406,0.8185,0.0059000803022403415,0.011800160604480683
0.853,0.406,0.8350000000000001,0.005964188292593657,0.011928376585187314
0.853,0.406,0.8515,0.006028693015187907,0.012057386030375815
0.853,0.406,0.8680000000000001,0.006093553189997478,0.012187106379994955
0.853,0.406,0.8845000000000001,0.0061587306176016515,0.012317461235203303
0.853,0.406,0.901,0.006224189911953052,0.012448379823906104
0.853,0.406,0.9175000000000001,0.006289898260352697,0.012579796520705394
0.853,0.406,0.934,0.006355825207444521,0.012711650414889041
0.853,0.406,0.9505,0.006421942460472145,0.01284388492094429
0.853,0.406,0.9670000000000001,0.006488223713388127,0.012976447426776254
0.853,0.406,0.9835,0.006554644487723157,0.013109288975446314
0.853,0.406,1.0,0.006621181988373846,0.013242363976747691
0.853,0.42250000000000004,0.01,0.03285382017114949,0.06570764034229898
0.853,0.42250000000000004,0.026500000000000003,0.017917732801012155,0.03583546560202431
0.853,0.42250000000000004,0.043000000000000003,0.013059113094059185,0.02611822618811837
0.853,0.42250000000000004,0.059500000000000004,0.010567584043727863,0.021135168087455726
0.853,0.42250000000000004,0.076,0.00903100391810975,0.0180620078362195
0.853,0.42250000000000004,0.0925,0.007985836755414331,0.015971673510828663
0.853,0.42250000000000004,0.109,0.007231639848753655,0.01446327969750731
0.853,0.42250000000000004,0.1255,0.006666135931549857,0.013332271863099715
0.853,0.42250000000000004,0.14200000000000002,0.006231013424989336,0.012462026849978672
0.853,0.42250000000000004,0.15850000000000003,0.005890277157159457,0.011780554314318913
0.853,0.42250000000000004,0.17500000000000002,0.005620343397071497,0.011240686794142994
0.853,0.42250000000000004,0.1915,0.005405028962381637,0.010810057924763274
0.853,0.42250000000000004,0.20800000000000002,0.005232811794647228,0.010465623589294456
0.853,0.42250000000000004,0.22450000000000003,0.005095238074476842,0.010190476148953685
0.853,0.42250000000000004,0.24100000000000002,0.004985948352985634,0.009971896705971268
0.853,0.42250000000000004,0.2575,0.004900056854809883,0.009800113709619767
0.853,0.42250000000000004,0.274,0.00483374177904537,0.00966748355809074
0.853,0.42250000000000004,0.29050000000000004,0.004783966674467403,0.009567933348934805
0.853,0.42250000000000004,0.30700000000000005,0.004748286010023254,0.009496572020046508
0.853,0.42250000000000004,0.3235,0.004724706418994617,0.009449412837989234
0.853,0.42250000000000004,0.34,0.004711585702529002,0.009423171405058004
0.853,0.42250000000000004,0.35650000000000004,0.0047075580216569875,0.009415116043313975
0.853,0.42250000000000004,0.373,0.004711477616989605,0.00942295523397921
0.853,0.42250000000000004,0.3895,0.00472237587108162,0.00944475174216324
0.853,0.42250000000000004,0.406,0.004739428134148975,0.00947885626829795
0.853,0.42250000000000004,0.42250000000000004,0.004761927797896963,0.009523855595793926
0.853,0.42250000000000004,0.43900000000000006,0.00478926582124747,0.00957853164249494
0.853,0.42250000000000004,0.4555,0.004820914406264495,0.00964182881252899
0.853,0.42250000000000004,0.47200000000000003,0.004856413868224643,0.009712827736449286
0.853,0.42250000000000004,0.48850000000000005,0.004895361988946292,0.009790723977892584
0.853,0.42250000000000004,0.505,0.004937405318769048,0.009874810637538096
0.853,0.42250000000000004,0.5215000000000001,0.004982232020915978,0.009964464041831956
0.853,0.42250000000000004,0.538,0.005029565946485355,0.01005913189297071
0.853,0.42250000000000004,0.5545,0.005079161698685525,0.01015832339737105
0.853,0.42250000000000004,0.5710000000000001,0.005130800497835031,0.010261600995670061
0.853,0.42250000000000004,0.5875,0.005184286698790453,0.010368573397580906
0.853,0.42250000000000004,0.6040000000000001,0.0052394448432162375,0.010478889686432475
0.853,0.42250000000000004,0.6205,0.0052961171528191206,0.010592234305638241
0.853,0.42250000000000004,0.637,0.005354161388128549,0.010708322776257098
0.853,0.42250000000000004,0.6535000000000001,0.005413449011850282,0.010826898023700564
0.853,0.42250000000000004,0.67,0.005473863607225213,0.010947727214450425
0.853,0.42250000000000004,0.6865,0.005535299510862768,0.011070599021725537
0.853,0.42250000000000004,0.7030000000000001,0.005597660626752106,0.011195321253504212
0.853,0.42250000000000004,0.7195,0.005660859393947454,0.011321718787894909
0.853,0.42250000000000004,0.736,0.005724815885116834,0.011449631770233669
0.853,0.42250000000000004,0.7525000000000001,0.0057894570169418295,0.011578914033883659
0.853,0.42250000000000004,0.769,0.005854715856458679,0.011709431712917358
0.853,0.42250000000000004,0.7855000000000001,0.005920531009975176,0.011841062019950352
0.853,0.42250000000000004,0.802,0.005986846083290186,0.011973692166580372
0.853,0.42250000000000004,0.8185,0.006053609203670944,0.012107218407341889
0.853,0.42250000000000004,0.8350000000000001,0.006120772595482678,0.012241545190965356
0.853,0.42250000000000004,0.8515,0.006188292202561016,0.012376584405122033
0.853,0.42250000000000004,0.8680000000000001,0.006256127351415536,0.012512254702831072
0.853,0.42250000000000004,0.8845000000000001,0.006324240450200255,0.01264848090040051
0.853,0.42250000000000004,0.901,0.0063925967190884714,0.012785193438176943
0.853,0.42250000000000004,0.9175000000000001,0.0064611639482896055,0.012922327896579211
0.853,0.42250000000000004,0.934,0.006529912280457747,0.013059824560915494
0.853,0.42250000000000004,0.9505,0.006598814014664183,0.013197628029328366
0.853,0.42250000000000004,0.9670000000000001,0.006667843429480925,0.01333568685896185
0.853,0.42250000000000004,0.9835,0.006736976623038683,0.013473953246077365
0.853,0.42250000000000004,1.0,0.006806191368182249,0.013612382736364498
0.853,0.43900000000000006,0.01,0.033904165908761115,0.06780833181752223
0.853,0.43900000000000006,0.026500000000000003,0.018563220800984374,0.03712644160196875
0.853,0.43900000000000006,0.043000000000000003,0.013455017513634482,0.026910035027268964
0.853,0.43900000000000006,0.059500000000000004,0.010829324838287866,0.02165864967657573
0.853,0.43900000000000006,0.076,0.009214289224246582,0.018428578448493164
0.853,0.43900000000000006,0.0925,0.008120433107638417,0.016240866215276834
0.853,0.43900000000000006,0.109,0.007334883401281586,0.014669766802563171
0.853,0.43900000000000006,0.1255,0.006748790531454802,0.013497581062909604
0.853,0.43900000000000006,0.14200000000000002,0.00630009206540977,0.01260018413081954
0.853,0.43900000000000006,0.15850000000000003,0.005950522070768808,0.011901044141537616
0.853,0.43900000000000006,0.17500000000000002,0.005675056605992517,0.011350113211985034
0.853,0.43900000000000006,0.1915,0.00545656410428307,0.01091312820856614
0.853,0.43900000000000006,0.20800000000000002,0.005282878403672135,0.01056575680734427
0.853,0.43900000000000006,0.22450000000000003,0.005145096788727398,0.010290193577454795
0.853,0.43900000000000006,0.24100000000000002,0.0050365400326780356,0.010073080065356071
0.853,0.43900000000000006,0.2575,0.004952090243262285,0.00990418048652457
0.853,0.43900000000000006,0.274,0.004887754373832567,0.009775508747665133
0.853,0.43900000000000006,0.29050000000000004,0.004840367835272793,0.009680735670545585
0.853,0.43900000000000006,0.30700000000000005,0.004807388019814655,0.00961477603962931
0.853,0.43900000000000006,0.3235,0.004786747211159937,0.009573494422319874
0.853,0.43900000000000006,0.34,0.004776745719400417,0.009553491438800833
0.853,0.43900000000000006,0.35650000000000004,0.004775972874442993,0.009551945748885985
0.853,0.43900000000000006,0.373,0.0047832476986618315,0.009566495397323663
0.853,0.43900000000000006,0.3895,0.004797573729136671,0.009595147458273341
0.853,0.43900000000000006,0.406,0.004818104176964161,0.009636208353928323
0.853,0.43900000000000006,0.42250000000000004,0.004844114748073881,0.009688229496147761
0.853,0.43900000000000006,0.43900000000000006,0.0048749822174439334,0.009749964434887867
0.853,0.43900000000000006,0.4555,0.00491016737589546,0.00982033475179092
0.853,0.43900000000000006,0.47200000000000003,0.0049492013367465676,0.009898402673493135
0.853,0.43900000000000006,0.48850000000000005,0.004991674450399894,0.009983348900799788
0.853,0.43900000000000006,0.505,0.005037227262213793,0.010074454524427586
0.853,0.43900000000000006,0.5215000000000001,0.005085543085174991,0.010171086170349982
0.853,0.43900000000000006,0.538,0.005136341859052017,0.010272683718104034
0.853,0.43900000000000006,0.5545,0.005189375042172473,0.010378750084344947
0.853,0.43900000000000006,0.5710000000000001,0.005244421337882654,0.010488842675765308
0.853,0.43900000000000006,0.5875,0.00530128310012945,0.0106025662002589
0.853,0.43900000000000006,0.6040000000000001,0.005359783295008047,0.010719566590016095
0.853,0.43900000000000006,0.6205,0.005419762920088754,0.010839525840177508
0.853,0.43900000000000006,0.637,0.0054810788027439975,0.010962157605487995
0.853,0.43900000000000006,0.6535000000000001,0.005543601713862816,0.011087203427725631
0.853,0.43900000000000006,0.67,0.005607214745309149,0.011214429490618297
0.853,0.43900000000000006,0.6865,0.005671811908940859,0.011343623817881718
0.853,0.43900000000000006,0.7030000000000001,0.005737296922581558,0.011474593845163117
0.853,0.43900000000000006,0.7195,0.005803582154389056,0.011607164308778112
0.853,0.43900000000000006,0.736,0.005870587701962557,0.011741175403925113
0.853,0.43900000000000006,0.7525000000000001,0.005938240586494319,0.011876481172988639
0.853,0.43900000000000006,0.769,0.006006474045500666,0.012012948091001332
0.853,0.43900000000000006,0.7855000000000001,0.006075226910317261,0.012150453820634522
0.853,0.43900000000000006,0.802,0.006144443056715544,0.012288886113431088
0.853,0.43900000000000006,0.8185,0.006214070918792393,0.012428141837584786
0.853,0.43900000000000006,0.8350000000000001,0.0062840630577813755,0.012568126115562751
0.853,0.43900000000000006,0.8515,0.006354375778668358,0.012708751557336716
0.853,0.43900000000000006,0.8680000000000001,0.00642496878853056,0.01284993757706112
0.853,0.43900000000000006,0.8845000000000001,0.006495804891393856,0.012991609782787713
0.853,0.43900000000000006,0.901,0.0065668497151284795,0.013133699430256959
0.853,0.43900000000000006,0.9175000000000001,0.006638071466522719,0.013276142933045437
0.853,0.43900000000000006,0.934,0.0067094407111996145,0.013418881422399229
0.853,0.43900000000000006,0.9505,0.00678093017548504,0.01356186035097008
0.853,0.43900000000000006,0.9670000000000001,0.006852514567712376,0.013705029135424752
0.853,0.43900000000000006,0.9835,0.0069241704167771435,0.013848340833554287
0.853,0.43900000000000006,1.0,0.006995875926030641,0.013991751852061283
0.853,0.4555,0.01,0.03492806867371012,0.06985613734742024
0.853,0.4555,0.026500000000000003,0.01925114570481676,0.03850229140963352
0.853,0.4555,0.043000000000000003,0.013897427845158312,0.027794855690316624
0.853,0.4555,0.059500000000000004,0.011134961121917348,0.022269922243834697
0.853,0.4555,0.076,0.009438248094142865,0.01887649618828573
0.853,0.4555,0.0925,0.008292759066638447,0.016585518133276893
0.853,0.4555,0.109,0.007473286007648934,0.014946572015297869
0.853,0.4555,0.1255,0.006864364260803086,0.013728728521606172
0.853,0.4555,0.14200000000000002,0.006400122527910704,0.012800245055821408
0.853,0.4555,0.15850000000000003,0.006039974209987515,0.01207994841997503
0.853,0.4555,0.17500000000000002,0.005757415770664263,0.011514831541328527
0.853,0.4555,0.1915,0.005534336669392344,0.011068673338784687
0.853,0.4555,0.20800000000000002,0.005357902752376192,0.010715805504752384
0.853,0.4555,0.22450000000000003,0.005218743518562541,0.010437487037125081
0.853,0.4555,0.24100000000000002,0.005109844811640253,0.010219689623280506
0.853,0.4555,0.2575,0.005025844297575353,0.010051688595150706
0.853,0.4555,0.274,0.004962567527736766,0.009925135055473532
0.853,0.4555,0.29050000000000004,0.004916713307675186,0.009833426615350372
0.853,0.4555,0.30700000000000005,0.004885634819726131,0.009771269639452263
0.853,0.4555,0.3235,0.004867183933249715,0.00973436786649943
0.853,0.4555,0.34,0.004859598268637402,0.009719196537274804
0.853,0.4555,0.35650000000000004,0.004861417835984044,0.009722835671968088
0.853,0.4555,0.373,0.004871422538548616,0.009742845077097231
0.853,0.4555,0.3895,0.004888584658120666,0.009777169316241332
0.853,0.4555,0.406,0.004912032270449354,0.009824064540898708
0.853,0.4555,0.42250000000000004,0.0049410207503380755,0.009882041500676151
0.853,0.4555,0.43900000000000006,0.004974910343128262,0.009949820686256524
0.853,0.4555,0.4555,0.005013148340156645,0.01002629668031329
0.853,0.4555,0.47200000000000003,0.005055254786946254,0.010110509573892508
0.853,0.4555,0.48850000000000005,0.005100810929742631,0.010201621859485262
0.853,0.4555,0.505,0.005149449804600056,0.010298899609200112
0.853,0.4555,0.5215000000000001,0.00520084851747065,0.0104016970349413
0.853,0.4555,0.538,0.005254721869723868,0.010509443739447736
0.853,0.4555,0.5545,0.0053108170622341005,0.010621634124468201
0.853,0.4555,0.5710000000000001,0.005368909270204361,0.010737818540408723
0.853,0.4555,0.5875,0.005428797925586967,0.010857595851173935
0.853,0.4555,0.6040000000000001,0.005490303578097731,0.010980607156195463
0.853,0.4555,0.6205,0.005553265232093787,0.011106530464187574
0.853,0.4555,0.637,0.005617538076981739,0.011235076153963477
0.853,0.4555,0.6535000000000001,0.005682991544753001,0.011365983089506001
0.853,0.4555,0.67,0.005749507640784587,0.011499015281569174
0.853,0.4555,0.6865,0.005816979503970475,0.01163395900794095
0.853,0.4555,0.7030000000000001,0.005885310160163092,0.011770620320326185
0.853,0.4555,0.7195,0.00595441143924345,0.0119088228784869
0.853,0.4555,0.736,0.006024203031246918,0.012048406062493836
0.853,0.4555,0.7525000000000001,0.006094611661108957,0.012189223322217915
0.853,0.4555,0.769,0.0061655703649686954,0.012331140729937391
0.853,0.4555,0.7855000000000001,0.006237017853716894,0.012474035707433788
0.853,0.4555,0.802,0.0063088979517443725,0.012617795903488745
0.853,0.4555,0.8185,0.006381159100707955,0.01276231820141591
0.853,0.4555,0.8350000000000001,0.006453753919690074,0.012907507839380147
0.853,0.4555,0.8515,0.006526638814399093,0.013053277628798186
0.853,0.4555,0.8680000000000001,0.0065997736291511155,0.013199547258302231
0.853,0.4555,0.8845000000000001,0.006673121336257403,0.013346242672514805
0.853,0.4555,0.901,0.006746647758211004,0.013493295516422008
0.853,0.4555,0.9175000000000001,0.006820321318700818,0.013640642637401636
0.853,0.4555,0.934,0.006894112819022035,0.01378822563804407
0.853,0.4555,0.9505,0.006967995236912067,0.013935990473824133
0.853,0.4555,0.9670000000000001,0.007041943545230835,0.01408388709046167
0.853,0.4555,0.9835,0.007115934548243673,0.014231869096487345
0.853,0.4555,1.0,0.0071899467335419685,0.014379893467083937
0.853,0.47200000000000003,0.01,0.03591837332841982,0.07183674665683965
0.853,0.47200000000000003,0.026500000000000003,0.019979258518631415,0.03995851703726283
0.853,0.47200000000000003,0.043000000000000003,0.014386748977865191,0.028773497955730382
0.853,0.47200000000000003,0.059500000000000004,0.011485701123985748,0.022971402247971496
0.853,0.47200000000000003,0.076,0.009704269338006779,0.019408538676013557
0.853,0.47200000000000003,0.0925,0.008504160421133434,0.017008320842266868
0.853,0.47200000000000003,0.109,0.007648070559988859,0.015296141119977718
0.853,0.47200000000000003,0.1255,0.00701393385947321,0.01402786771894642
0.853,0.47200000000000003,0.14200000000000002,0.0065320353962235525,0.013064070792447105
0.853,0.47200000000000003,0.15850000000000003,0.0061594273618213275,0.012318854723642655
0.853,0.47200000000000003,0.17500000000000002,0.005868090522431712,0.011736181044863424
0.853,0.47200000000000003,0.1915,0.005638905342000354,0.011277810684000708
0.853,0.47200000000000003,0.20800000000000002,0.005458345168472603,0.010916690336945206
0.853,0.47200000000000003,0.22450000000000003,0.005316551736930699,0.010633103473861398
0.853,0.47200000000000003,0.24100000000000002,0.00520615958840047,0.01041231917680094
0.853,0.47200000000000003,0.2575,0.00512154842442607,0.01024309684885214
0.853,0.47200000000000003,0.274,0.005058351131808299,0.010116702263616597
0.853,0.47200000000000003,0.29050000000000004,0.005013120452447885,0.01002624090489577
0.853,0.47200000000000003,0.30700000000000005,0.004983097353059179,0.009966194706118358
0.853,0.47200000000000003,0.3235,0.0049660464627903035,0.009932092925580607
0.853,0.47200000000000003,0.34,0.004960136853151276,0.009920273706302551
0.853,0.47200000000000003,0.35650000000000004,0.004963854153870229,0.009927708307740458
0.853,0.47200000000000003,0.373,0.004975934753454894,0.009951869506909789
0.853,0.47200000000000003,0.3895,0.004995315840384296,0.009990631680768592
0.853,0.47200000000000003,0.406,0.005021096987799897,0.010042193975599793
0.853,0.47200000000000003,0.42250000000000004,0.005052510272027082,0.010105020544054164
0.853,0.47200000000000003,0.43900000000000006,0.005088896783086438,0.010177793566172875
0.853,0.47200000000000003,0.4555,0.0051296879806126214,0.010259375961225243
0.853,0.47200000000000003,0.47200000000000003,0.005174390763426003,0.010348781526852006
0.853,0.47200000000000003,0.48850000000000005,0.005222575414362302,0.010445150828724605
0.853,0.47200000000000003,0.505,0.005273865792207898,0.010547731584415796
0.853,0.47200000000000003,0.5215000000000001,0.005327931295168148,0.010655862590336296
0.853,0.47200000000000003,0.538,0.005384480232288343,0.010768960464576685
0.853,0.47200000000000003,0.5545,0.005443254322343198,0.010886508644686396
0.853,0.47200000000000003,0.5710000000000001,0.0055040241019820545,0.011008048203964109
0.853,0.47200000000000003,0.5875,0.005566585072013776,0.011133170144027552
0.853,0.47200000000000003,0.6040000000000001,0.005630754446648768,0.011261508893297537
0.853,0.47200000000000003,0.6205,0.0056963683981619,0.0113927367963238
0.853,0.47200000000000003,0.637,0.005763279710865338,0.011526559421730675
0.853,0.47200000000000003,0.6535000000000001,0.005831355775010683,0.011662711550021366
0.853,0.47200000000000003,0.67,0.005900476864393412,0.011800953728786824
0.853,0.47200000000000003,0.6865,0.005970534651837711,0.011941069303675422
0.853,0.47200000000000003,0.7030000000000001,0.006041430925029767,0.012082861850059533
0.853,0.47200000000000003,0.7195,0.006113076471788231,0.012226152943576462
0.853,0.47200000000000003,0.736,0.0061853901092200755,0.012370780218440151
0.853,0.47200000000000003,0.7525000000000001,0.006258297835513123,0.012516595671026245
0.853,0.47200000000000003,0.769,0.006331732086646671,0.012663464173293342
0.853,0.47200000000000003,0.7855000000000001,0.006405631083166124,0.012811262166332249
0.853,0.47200000000000003,0.802,0.006479938254533197,0.012959876509066394
0.853,0.47200000000000003,0.8185,0.006554601730497646,0.013109203460995292
0.853,0.47200000000000003,0.8350000000000001,0.006629573890563137,0.013259147781126274
0.853,0.47200000000000003,0.8515,0.006704810963937582,0.013409621927875164
0.853,0.47200000000000003,0.8680000000000001,0.006780272673495008,0.013560545346990017
0.853,0.47200000000000003,0.8845000000000001,0.006855921918197207,0.013711843836394413
0.853,0.47200000000000003,0.901,0.006931724489214072,0.013863448978428144
0.853,0.47200000000000003,0.9175000000000001,0.007007648815647106,0.014015297631294213
0.853,0.47200000000000003,0.934,0.007083665736316285,0.01416733147263257
0.853,0.47200000000000003,0.9505,0.0071597482945467555,0.014319496589093511
0.853,0.47200000000000003,0.9670000000000001,0.007235871553301396,0.014471743106602791
0.853,0.47200000000000003,0.9835,0.007312012428343688,0.014624024856687377
0.853,0.47200000000000003,1.0,0.007388149537417242,0.014776299074834484
0.853,0.48850000000000005,0.01,0.03686859450568691,0.07373718901137381
0.853,0.48850000000000005,0.026500000000000003,0.020744490861009657,0.041488981722019314
0.853,0.48850000000000005,0.043000000000000003,0.014922722226970607,0.029845444453941213
0.853,0.48850000000000005,0.059500000000000004,0.011882260712476196,0.023764521424952393
0.853,0.48850000000000005,0.076,0.010013365243050774,0.020026730486101547
0.853,0.48850000000000005,0.0925,0.00875568544515135,0.0175113708903027
0.853,0.48850000000000005,0.109,0.007860219106970432,0.015720438213940865
0.853,0.48850000000000005,0.1255,0.0071983778455853836,0.014396755691170767
0.853,0.48850000000000005,0.14200000000000002,0.006696596316450536,0.013393192632901072
0.853,0.48850000000000005,0.15850000000000003,0.006309537120004956,0.012619074240009912
0.853,0.48850000000000005,0.17500000000000002,0.006007634255266756,0.012015268510533512
0.853,0.48850000000000005,0.1915,0.005770730890350777,0.011541461780701553
0.853,0.48850000000000005,0.20800000000000002,0.005584583546311347,0.011169167092622693
0.853,0.48850000000000005,0.22450000000000003,0.005438825698550957,0.010877651397101914
0.853,0.48850000000000005,0.24100000000000002,0.0053257234143325,0.010651446828665
0.853,0.48850000000000005,0.2575,0.005239384033061462,0.010478768066122924
0.853,0.48850000000000005,0.274,0.005175235659505219,0.010350471319010438
0.853,0.48850000000000005,0.29050000000000004,0.005129674722297249,0.010259349444594498
0.853,0.48850000000000005,0.30700000000000005,0.005099821255079563,0.010199642510159127
0.853,0.48850000000000005,0.3235,0.005083345191040714,0.010166690382081428
0.853,0.48850000000000005,0.34,0.005078340641330653,0.010156681282661307
0.853,0.48850000000000005,0.35650000000000004,0.005083233312972916,0.010166466625945832
0.853,0.48850000000000005,0.373,0.005096711264904708,0.010193422529809416
0.853,0.48850000000000005,0.3895,0.005117672389894769,0.010235344779789537
0.853,0.48850000000000005,0.406,0.005145184074430596,0.010290368148861192
0.853,0.48850000000000005,0.42250000000000004,0.005178451853348263,0.010356903706696527
0.853,0.48850000000000005,0.43900000000000006,0.005216794795464257,0.010433589590928515
0.853,0.48850000000000005,0.4555,0.00525962598683183,0.01051925197366366
0.853,0.48850000000000005,0.47200000000000003,0.0053064369173050725,0.010612873834610145
0.853,0.48850000000000005,0.48850000000000005,0.005356784886373721,0.010713569772747442
0.853,0.48850000000000005,0.505,0.005410282766476736,0.010820565532953472
0.853,0.48850000000000005,0.5215000000000001,0.0054665906231598105,0.010933181246319621
0.853,0.48850000000000005,0.538,0.005525408809663693,0.011050817619327385
0.853,0.48850000000000005,0.5545,0.005586472241168892,0.011172944482337783
0.853,0.48850000000000005,0.5710000000000001,0.005649545619562549,0.011299091239125097
0.853,0.48850000000000005,0.5875,0.005714419429185629,0.011428838858371258
0.853,0.48850000000000005,0.6040000000000001,0.005780906561846727,0.011561813123693454
0.853,0.48850000000000005,0.6205,0.005848839458452003,0.011697678916904005
0.853,0.48850000000000005,0.637,0.00591806767711966,0.01183613535423932
0.853,0.48850000000000005,0.6535000000000001,0.005988455815212803,0.011976911630425606
0.853,0.48850000000000005,0.67,0.006059881726532004,0.012119763453064009
0.853,0.48850000000000005,0.6865,0.006132234985809876,0.012264469971619752
0.853,0.48850000000000005,0.7030000000000001,0.00620541556134018,0.01241083112268036
0.853,0.48850000000000005,0.7195,0.0062793326635122385,0.012558665327024477
0.853,0.48850000000000005,0.736,0.006353903742616334,0.012707807485232668
0.853,0.48850000000000005,0.7525000000000001,0.006429053613794974,0.012858107227589947
0.853,0.48850000000000005,0.769,0.006504713690699788,0.013009427381399576
0.853,0.48850000000000005,0.7855000000000001,0.006580821312407356,0.013161642624814712
0.853,0.48850000000000005,0.802,0.006657319150607188,0.013314638301214377
0.853,0.48850000000000005,0.8185,0.006734154686111683,0.013468309372223366
0.853,0.48850000000000005,0.8350000000000001,0.0068112797454043025,0.013622559490808605
0.853,0.48850000000000005,0.8515,0.0068886500893468984,0.013777300178693797
0.853,0.48850000000000005,0.8680000000000001,0.0069662250473222255,0.013932450094644451
0.853,0.48850000000000005,0.8845000000000001,0.007043967191067093,0.014087934382134185
0.853,0.48850000000000005,0.901,0.007121842043259837,0.014243684086519675
0.853,0.48850000000000005,0.9175000000000001,0.007199817816623673,0.014399635633247346
0.853,0.48850000000000005,0.934,0.007277865179884354,0.014555730359768707
0.853,0.48850000000000005,0.9505,0.007355957047415332,0.014711914094830664
0.853,0.48850000000000005,0.9670000000000001,0.007434068389824628,0.014868136779649255
0.853,0.48850000000000005,0.9835,0.007512176063090072,0.015024352126180144
0.853,0.48850000000000005,1.0,0.007590258654173318,0.015180517308346636
0.853,0.505,0.01,0.037773090408385876,0.07554618081677175
0.853,0.505,0.026500000000000003,0.02154299282015582,0.04308598564031164
0.853,0.505,0.043000000000000003,0.01550438369489982,0.03100876738979964
0.853,0.505,0.059500000000000004,0.012324812330290976,0.024649624660581952
0.853,0.505,0.076,0.010366125951885177,0.020732251903770354
0.853,0.505,0.0925,0.009048046874609304,0.018096093749218608
0.853,0.505,0.109,0.008110441664778908,0.016220883329557817
0.853,0.505,0.1255,0.007418350877763761,0.014836701755527522
0.853,0.505,0.14200000000000002,0.006894384716160578,0.013788769432321156
0.853,0.505,0.15850000000000003,0.006490802982758699,0.012981605965517397
0.853,0.505,0.17500000000000002,0.006176468835900337,0.012352937671800674
0.853,0.505,0.1915,0.0059301628987904545,0.011860325797580909
0.853,0.505,0.20800000000000002,0.005736901648694743,0.011473803297389486
0.853,0.505,0.22450000000000003,0.005585789964845978,0.011171579929691956
0.853,0.505,0.24100000000000002,0.005468707975624218,0.010937415951248437
0.853,0.505,0.2575,0.005379475769311757,0.010758951538623515
0.853,0.505,0.274,0.00531330399421892,0.01062660798843784
0.853,0.505,0.29050000000000004,0.005266421959827921,0.010532843919655843
0.853,0.505,0.30700000000000005,0.005235819525515784,0.010471639051031567
0.853,0.505,0.3235,0.005219063995032288,0.010438127990064576
0.853,0.505,0.34,0.005214167679802442,0.010428335359604884
0.853,0.505,0.35650000000000004,0.005219490442671438,0.010438980885342876
0.853,0.505,0.373,0.005233666864375007,0.010467333728750014
0.853,0.505,0.3895,0.005255551046698682,0.010511102093397364
0.853,0.505,0.406,0.005284174248914917,0.010568348497829835
0.853,0.505,0.42250000000000004,0.005318711996803188,0.010637423993606376
0.853,0.505,0.43900000000000006,0.005358458275444214,0.010716916550888429
0.853,0.505,0.4555,0.005402805083070882,0.010805610166141764
0.853,0.505,0.47200000000000003,0.005451226087036063,0.010902452174072126
0.853,0.505,0.48850000000000005,0.0055032634505804085,0.011006526901160817
0.853,0.505,0.505,0.005558517133631179,0.011117034267262358
0.853,0.505,0.5215000000000001,0.005616636140873116,0.011233272281746231
0.853,0.505,0.538,0.005677311314965437,0.011354622629930875
0.853,0.505,0.5545,0.005740269365146061,0.011480538730292122
0.853,0.505,0.5710000000000001,0.005805267890579621,0.011610535781159241
0.853,0.505,0.5875,0.005872091210017713,0.011744182420035425
0.853,0.505,0.6040000000000001,0.005940546849132171,0.011881093698264343
0.853,0.505,0.6205,0.006010462567435743,0.012020925134871486
0.853,0.505,0.637,0.006081683830373215,0.01216336766074643
0.853,0.505,0.6535000000000001,0.006154071650609461,0.012308143301218922
0.853,0.505,0.67,0.006227500737032497,0.012455001474064994
0.853,0.505,0.6865,0.006301857901429177,0.012603715802858354
0.853,0.505,0.7030000000000001,0.006377040681898663,0.012754081363797326
0.853,0.505,0.7195,0.006452956149338456,0.012905912298676912
0.853,0.505,0.736,0.006529519869199223,0.013059039738398446
0.853,0.505,0.7525000000000001,0.006606654995427091,0.013213309990854181
0.853,0.505,0.769,0.006684291477356562,0.013368582954713123
0.853,0.505,0.7855000000000001,0.006762365363462911,0.013524730726925822
0.853,0.505,0.802,0.0068408181884391525,0.013681636376878305
0.853,0.505,0.8185,0.006919596432198724,0.013839192864397448
0.853,0.505,0.8350000000000001,0.0069986510411401415,0.013997302082280283
0.853,0.505,0.8515,0.007077937003481445,0.01415587400696289
0.853,0.505,0.8680000000000001,0.007157412971670937,0.014314825943341873
0.853,0.505,0.8845000000000001,0.007237040925901411,0.014474081851802822
0.853,0.505,0.901,0.0073167858736061684,0.014633571747212337
